prompt_id,stream_id,patch_contract,explanation_mode,patch_queue_wait_ms,apply_queue_wait_ms,explanation_queue_wait_ms,patch_latency_ms,patch_parse_latency_ms,patch_validation_latency_ms,apply_latency_ms,explanation_latency_ms,patch_ready_ms,patch_applied_ms,explanation_ready_ms,ui_gap_ms,raw_syntax_pass,raw_schema_pass,raw_key_order_pass,raw_range_pass,raw_semantic_pass,apply_success,patch_pipeline_pass,clamp_event_count,clamp_intervention,raw_changed_param_count,sanitized_changed_param_count,raw_null_ratio,sanitized_null_ratio,raw_omitted_ratio,sanitized_omitted_ratio,patch_prompt_tokens,patch_completion_tokens,patch_total_tokens,patch_tokens_per_second,explanation_prompt_tokens,explanation_completion_tokens,explanation_total_tokens,explanation_tokens_per_second,patch_finish_reason,explanation_finish_reason,patch_generation_error,explanation_generation_error,raw_validation_errors,apply_errors,explanation_errors
sparse_single_change_001,sparse-stream-1,sparse_patch_only,off,0.120,0.299,,5601.158,0.058,0.077,0.096,,5601.486,5601.900,,,True,True,True,True,True,True,True,0,False,1,1,0.966667,0.966667,0.000000,0.000000,2269,190,2459,33.922,,,,,stop,,,,,,
sparse_filter_width_001,sparse-stream-2,sparse_patch_only,off,5601.518,0.296,,4856.261,0.053,0.072,0.116,,10457.962,10458.395,,,True,True,True,True,True,True,True,0,False,1,1,0.966667,0.966667,0.000000,0.000000,2277,189,2466,38.919,,,,,stop,,,,,,
sparse_skip_same_shape_001,sparse-stream-3,sparse_patch_only,off,10458.025,0.269,,5481.728,0.049,0.126,0.138,,15939.995,15940.438,,,True,True,True,True,True,True,True,0,False,14,2,0.533333,0.933333,0.000000,0.000000,2278,216,2494,39.404,,,,,stop,,,,,,
sparse_same_value_noop_001,sparse-stream-4,sparse_patch_only,off,15940.069,0.279,,4773.178,0.041,0.075,0.091,,20713.424,20713.815,,,True,True,True,True,True,True,True,0,False,1,0,0.966667,1.000000,0.000000,0.000000,2272,189,2461,39.596,,,,,stop,,,,,,
sparse_exact_multi_block_001,sparse-stream-5,sparse_patch_only,off,20713.492,0.242,,4778.652,0.047,0.082,0.091,,25492.336,25492.687,,,True,True,True,True,True,True,True,0,False,3,3,0.900000,0.900000,0.000000,0.000000,2295,191,2486,39.969,,,,,stop,,,,,,
sparse_dual_env_exact_001,sparse-stream-6,sparse_patch_only,off,25492.395,0.262,,4951.099,0.060,0.081,0.101,,30443.691,30444.074,,,True,True,True,True,True,True,True,0,False,2,2,0.933333,0.933333,0.000000,0.000000,2287,195,2482,39.385,,,,,stop,,,,,,
sparse_shape_unison_exact_001,sparse-stream-7,sparse_patch_only,off,30443.746,0.243,,4792.173,0.046,0.074,0.094,,35236.100,35236.456,,,True,True,True,True,True,True,True,0,False,2,2,0.933333,0.933333,0.000000,0.000000,2285,187,2472,39.022,,,,,stop,,,,,,
sparse_gain_width_exact_001,sparse-stream-8,sparse_patch_only,off,35236.155,0.115,,4813.987,0.044,0.089,0.085,,40050.333,40050.550,,,True,True,True,True,True,True,True,0,False,2,2,0.933333,0.933333,0.000000,0.000000,2289,191,2480,39.676,,,,,stop,,,,,,
