prompt_id,stream_id,patch_contract,explanation_mode,patch_queue_wait_ms,apply_queue_wait_ms,explanation_queue_wait_ms,patch_latency_ms,patch_parse_latency_ms,patch_validation_latency_ms,apply_latency_ms,explanation_latency_ms,patch_ready_ms,patch_applied_ms,explanation_ready_ms,ui_gap_ms,raw_syntax_pass,raw_schema_pass,raw_key_order_pass,raw_range_pass,raw_semantic_pass,apply_success,patch_pipeline_pass,clamp_event_count,clamp_intervention,raw_changed_param_count,sanitized_changed_param_count,raw_null_ratio,sanitized_null_ratio,raw_omitted_ratio,sanitized_omitted_ratio,patch_prompt_tokens,patch_completion_tokens,patch_total_tokens,patch_tokens_per_second,explanation_prompt_tokens,explanation_completion_tokens,explanation_total_tokens,explanation_tokens_per_second,patch_finish_reason,explanation_finish_reason,patch_generation_error,explanation_generation_error,raw_validation_errors,apply_errors,explanation_errors
latency_patch_only_001,latency-stream-1,compact_delta,off,0.126,0.193,,3009.344,0.029,0.033,0.059,,3009.542,3009.814,,,True,True,True,True,True,True,True,0,False,3,3,0.000000,0.000000,0.900000,0.900000,680,76,756,25.255,,,,,stop,,,,,,
latency_bass_dark_001,latency-stream-2,compact_delta,off,3009.561,0.200,,13503.054,0.023,0.047,0.065,,16512.693,16512.983,,,True,True,True,True,True,True,True,0,False,16,16,0.000000,0.000000,0.466667,0.466667,682,388,1070,28.734,,,,,stop,,,,,,
latency_pad_complex_001,latency-stream-3,compact_delta,off,16512.750,0.173,,3676.829,0.032,0.034,0.049,,20189.653,20189.893,,,True,True,True,True,True,True,True,0,False,4,4,0.000000,0.000000,0.866667,0.866667,691,108,799,29.373,,,,,stop,,,,,,
latency_perc_tight_001,latency-stream-4,compact_delta,off,20189.707,0.184,,4947.540,0.042,0.057,0.053,,25137.354,25137.612,,,True,True,True,True,True,True,True,0,False,8,8,0.000000,0.000000,0.733333,0.733333,682,143,825,28.903,,,,,stop,,,,,,
latency_space_only_001,latency-stream-5,compact_delta,off,25137.413,0.221,,2101.069,0.038,0.044,0.045,,27238.572,27238.857,,,True,True,True,True,True,True,True,0,False,3,3,0.000000,0.000000,0.900000,0.900000,682,61,743,29.033,,,,,stop,,,,,,
latency_stream_supersede_001,latency-shared-stream,compact_delta,off,27238.626,0.229,,5138.559,0.030,0.059,0.247,,32377.328,32377.825,,,True,True,True,True,True,True,True,0,False,7,7,0.000000,0.000000,0.766667,0.766667,1042,141,1183,27.440,,,,,stop,,,,,,
latency_stream_supersede_002,latency-shared-stream,compact_delta,off,32377.399,0.239,,12375.982,0.057,0.066,0.123,,44753.557,44753.941,,,True,True,True,True,True,True,True,0,False,18,16,0.000000,0.000000,0.400000,0.466667,1044,347,1391,28.038,,,,,stop,,,,,,
latency_stream_supersede_003,latency-shared-stream,compact_delta,off,44753.616,0.175,,5354.903,0.040,0.051,0.106,,50108.669,50108.970,,,True,True,True,True,True,True,True,0,False,6,5,0.000000,0.000000,0.800000,0.833333,1048,150,1198,28.012,,,,,stop,,,,,,
