prompt_id,stream_id,patch_contract,explanation_mode,patch_queue_wait_ms,apply_queue_wait_ms,explanation_queue_wait_ms,patch_latency_ms,patch_parse_latency_ms,patch_validation_latency_ms,apply_latency_ms,explanation_latency_ms,patch_ready_ms,patch_applied_ms,explanation_ready_ms,ui_gap_ms,raw_syntax_pass,raw_schema_pass,raw_key_order_pass,raw_range_pass,raw_semantic_pass,apply_success,patch_pipeline_pass,clamp_event_count,clamp_intervention,raw_changed_param_count,sanitized_changed_param_count,raw_null_ratio,sanitized_null_ratio,raw_omitted_ratio,sanitized_omitted_ratio,patch_prompt_tokens,patch_completion_tokens,patch_total_tokens,patch_tokens_per_second,explanation_prompt_tokens,explanation_completion_tokens,explanation_total_tokens,explanation_tokens_per_second,patch_finish_reason,explanation_finish_reason,patch_generation_error,explanation_generation_error,raw_validation_errors,apply_errors,explanation_errors
latency_patch_only_001,latency-stream-1,sparse_patch_only,off,0.114,0.184,,11339.903,0.032,0.082,0.140,,11340.145,11340.504,,,True,True,True,True,True,True,True,0,False,30,30,0.000000,0.000000,0.000000,0.000000,776,335,1111,29.542,,,,,stop,,,,,,
latency_bass_dark_001,latency-stream-2,sparse_patch_only,off,11340.180,0.259,,12327.762,0.040,0.084,0.099,,23668.075,23668.472,,,True,True,True,True,True,True,True,0,False,30,30,0.000000,0.000000,0.000000,0.000000,778,356,1134,28.878,,,,,stop,,,,,,
latency_pad_complex_001,latency-stream-3,sparse_patch_only,off,23668.156,0.198,,12088.784,0.038,0.083,0.087,,35757.071,35757.384,,,True,True,True,True,True,True,True,0,False,30,30,0.000000,0.000000,0.000000,0.000000,787,360,1147,29.780,,,,,stop,,,,,,
latency_perc_tight_001,latency-stream-4,sparse_patch_only,off,35757.141,0.217,,11996.793,0.083,0.070,0.112,,47754.096,47754.452,,,True,True,True,True,True,True,True,0,False,30,30,0.000000,0.000000,0.000000,0.000000,778,356,1134,29.675,,,,,stop,,,,,,
latency_space_only_001,latency-stream-5,sparse_patch_only,off,47754.157,0.267,,11791.545,0.053,0.185,0.081,,59545.949,59546.324,,,True,True,True,True,True,True,True,0,False,24,24,0.200000,0.200000,0.000000,0.000000,778,342,1120,29.004,,,,,stop,,,,,,
latency_stream_supersede_001,latency-shared-stream,sparse_patch_only,off,59546.013,0.335,,12534.543,0.070,0.092,0.169,,72080.773,72081.303,,,True,True,True,True,True,True,True,0,False,30,15,0.000000,0.500000,0.000000,0.000000,1138,358,1496,28.561,,,,,stop,,,,,,
latency_stream_supersede_002,latency-shared-stream,sparse_patch_only,off,72080.835,0.246,,11860.589,0.059,0.095,0.139,,83941.633,83942.044,,,True,True,True,True,True,True,True,0,False,30,15,0.000000,0.500000,0.000000,0.000000,1140,353,1493,29.762,,,,,stop,,,,,,
latency_stream_supersede_003,latency-shared-stream,sparse_patch_only,off,83941.705,0.097,,12381.204,0.043,0.089,0.119,,96323.098,96323.340,,,True,True,True,True,True,True,True,0,False,30,4,0.000000,0.866667,0.000000,0.000000,1144,356,1500,28.753,,,,,stop,,,,,,
