prompt_id,stream_id,patch_contract,explanation_mode,patch_queue_wait_ms,apply_queue_wait_ms,explanation_queue_wait_ms,patch_latency_ms,patch_parse_latency_ms,patch_validation_latency_ms,apply_latency_ms,explanation_latency_ms,patch_ready_ms,patch_applied_ms,explanation_ready_ms,ui_gap_ms,raw_syntax_pass,raw_schema_pass,raw_key_order_pass,raw_range_pass,raw_semantic_pass,apply_success,patch_pipeline_pass,clamp_event_count,clamp_intervention,raw_changed_param_count,sanitized_changed_param_count,raw_null_ratio,sanitized_null_ratio,raw_omitted_ratio,sanitized_omitted_ratio,patch_prompt_tokens,patch_completion_tokens,patch_total_tokens,patch_tokens_per_second,explanation_prompt_tokens,explanation_completion_tokens,explanation_total_tokens,explanation_tokens_per_second,patch_finish_reason,explanation_finish_reason,patch_generation_error,explanation_generation_error,raw_validation_errors,apply_errors,explanation_errors
latency_patch_only_001,latency-stream-1,compact_delta,off,0.118,0.297,,3029.151,0.034,0.038,0.099,,3029.353,3029.771,,,True,True,True,True,True,True,True,0,False,3,3,0.000000,0.000000,0.900000,0.900000,680,76,756,25.090,,,,,stop,,,,,,
latency_bass_dark_001,latency-stream-2,compact_delta,off,3029.372,0.196,,13358.514,0.024,0.085,0.089,,16388.005,16388.317,,,True,True,True,True,True,True,True,0,False,16,16,0.000000,0.000000,0.466667,0.466667,682,388,1070,29.045,,,,,stop,,,,,,
latency_pad_complex_001,latency-stream-3,compact_delta,off,16388.067,0.247,,3720.492,0.044,0.054,0.071,,20108.672,20109.019,,,True,True,True,True,True,True,True,0,False,4,4,0.000000,0.000000,0.866667,0.866667,691,108,799,29.028,,,,,stop,,,,,,
latency_perc_tight_001,latency-stream-4,compact_delta,off,20108.753,0.228,,4832.988,0.043,0.047,0.062,,24941.842,24942.165,,,True,True,True,True,True,True,True,0,False,8,8,0.000000,0.000000,0.733333,0.733333,682,143,825,29.588,,,,,stop,,,,,,
latency_space_only_001,latency-stream-5,compact_delta,off,24941.924,0.380,,2119.205,0.034,0.036,0.038,,27061.207,27061.645,,,True,True,True,True,True,True,True,0,False,3,3,0.000000,0.000000,0.900000,0.900000,682,61,743,28.784,,,,,stop,,,,,,
latency_stream_supersede_001,latency-shared-stream,compact_delta,off,27061.276,0.287,,5133.506,0.036,0.063,0.115,,32194.936,32195.363,,,True,True,True,True,True,True,True,0,False,7,7,0.000000,0.000000,0.766667,0.766667,1042,141,1183,27.467,,,,,stop,,,,,,
latency_stream_supersede_002,latency-shared-stream,compact_delta,off,32195.005,0.354,,12216.623,0.044,0.117,0.192,,44411.877,44412.451,,,True,True,True,True,True,True,True,0,False,18,16,0.000000,0.000000,0.400000,0.466667,1044,347,1391,28.404,,,,,stop,,,,,,
latency_stream_supersede_003,latency-shared-stream,compact_delta,off,44411.950,0.185,,5327.012,0.041,0.049,0.098,,49739.115,49739.416,,,True,True,True,True,True,True,True,0,False,6,5,0.000000,0.000000,0.800000,0.833333,1048,150,1198,28.158,,,,,stop,,,,,,
