prompt_id,stream_id,patch_contract,explanation_mode,patch_queue_wait_ms,apply_queue_wait_ms,explanation_queue_wait_ms,patch_latency_ms,patch_parse_latency_ms,patch_validation_latency_ms,apply_latency_ms,explanation_latency_ms,patch_ready_ms,patch_applied_ms,explanation_ready_ms,ui_gap_ms,raw_syntax_pass,raw_schema_pass,raw_key_order_pass,raw_range_pass,raw_semantic_pass,apply_success,patch_pipeline_pass,clamp_event_count,clamp_intervention,raw_changed_param_count,sanitized_changed_param_count,raw_null_ratio,sanitized_null_ratio,raw_omitted_ratio,sanitized_omitted_ratio,patch_prompt_tokens,patch_completion_tokens,patch_total_tokens,patch_tokens_per_second,explanation_prompt_tokens,explanation_completion_tokens,explanation_total_tokens,explanation_tokens_per_second,patch_finish_reason,explanation_finish_reason,patch_generation_error,explanation_generation_error,raw_validation_errors,apply_errors,explanation_errors
numeric_pressure_cutoff_001,numeric-stream-1,sparse_patch_only,off,0.174,,,20066.730,0.002,,,,20066.922,,,,False,False,False,False,False,False,False,0,False,0,0,,,,,36,640,676,31.894,,,,,length,,,,Empty model output.,,
numeric_pressure_underflow_001,numeric-stream-2,sparse_patch_only,off,20066.895,,,14535.551,0.001,,,,34602.457,,,,False,False,False,False,False,False,False,0,False,0,0,,,,,33,640,673,44.030,,,,,length,,,,Empty model output.,,
numeric_pressure_integer_001,numeric-stream-3,sparse_patch_only,off,34602.490,,,14476.375,0.001,,,,49078.875,,,,False,False,False,False,False,False,False,0,False,0,0,,,,,42,640,682,44.210,,,,,length,,,,Empty model output.,,
numeric_pressure_negative_frequency_001,numeric-stream-4,sparse_patch_only,off,49078.905,,,14624.827,0.001,,,,63703.744,,,,False,False,False,False,False,False,False,0,False,0,0,,,,,37,640,677,43.761,,,,,length,,,,Empty model output.,,
numeric_pressure_drive_overflow_001,numeric-stream-5,sparse_patch_only,off,63703.775,,,14810.358,0.001,,,,78514.143,,,,False,False,False,False,False,False,False,0,False,0,0,,,,,34,640,674,43.213,,,,,length,,,,Empty model output.,,
numeric_pressure_wrong_enum_type_001,numeric-stream-6,sparse_patch_only,off,78514.173,,,14662.193,0.002,,,,93176.376,,,,False,False,False,False,False,False,False,0,False,0,0,,,,,42,640,682,43.650,,,,,length,,,,Empty model output.,,
numeric_pressure_mixed_bounds_001,numeric-stream-7,sparse_patch_only,off,93176.407,,,14613.824,0.002,,,,107790.242,,,,False,False,False,False,False,False,False,0,False,0,0,,,,,37,640,677,43.794,,,,,length,,,,Empty model output.,,
